sector,sector_weight,symbol,weight,as_of_date
Healthcare,2.63,ASTERDM,2.63,31-07-2026
Fast Moving Consumer Goods,0.76,AWL,0.76,31-07-2026
Financial Services,25.12,BANDHANBNK,0.42,31-07-2026
Financial Services,25.12,BANKBARODA,1.92,31-07-2026
Financial Services,25.12,BANKINDIA,0.81,31-07-2026
Financial Services,25.12,CANBK,1.74,31-07-2026
Financial Services,25.12,CHOLAHLDNG,0.54,31-07-2026
Financial Services,25.12,FEDERALBNK,1.64,31-07-2026
Financial Services,25.12,INDIANB,0.9,31-07-2026
Financial Services,25.12,INDUSINDBK,1.84,31-07-2026
Financial Services,25.12,KARURVYSYA,0.77,31-07-2026
Financial Services,25.12,LICHSGFIN,0.71,31-07-2026
Financial Services,25.12,MAHABANK,0.38,31-07-2026
Financial Services,25.12,PFC,3.04,31-07-2026
Financial Services,25.12,PNB,1.64,31-07-2026
Financial Services,25.12,RBLBANK,0.2,31-07-2026
Financial Services,25.12,RECLTD,2.23,31-07-2026
Financial Services,25.12,SBIN,5.04,31-07-2026
Financial Services,25.12,UNIONBANK,1.29,31-07-2026
Oil Gas & Consumable Fuels,24.94,BPCL,4.23,31-07-2026
Oil Gas & Consumable Fuels,24.94,CASTROLIND,0.29,31-07-2026
Oil Gas & Consumable Fuels,24.94,COALINDIA,4.75,31-07-2026
Oil Gas & Consumable Fuels,24.94,GAIL,2.29,31-07-2026
Oil Gas & Consumable Fuels,24.94,HINDPETRO,2.59,31-07-2026
Oil Gas & Consumable Fuels,24.94,IGL,0.34,31-07-2026
Oil Gas & Consumable Fuels,24.94,IOC,3.55,31-07-2026
Oil Gas & Consumable Fuels,24.94,OIL,0.9,31-07-2026
Oil Gas & Consumable Fuels,24.94,ONGC,5.12,31-07-2026
Oil Gas & Consumable Fuels,24.94,PETRONET,0.86,31-07-2026
Power,12.12,CESC,0.72,31-07-2026
Power,12.12,JPPOWER,0.66,31-07-2026
Power,12.12,NTPC,4.93,31-07-2026
Power,12.12,POWERGRID,4.96,31-07-2026
Power,12.12,RPOWER,0.86,31-07-2026
Chemicals,3.08,CHAMBLFERT,0.45,31-07-2026
Chemicals,3.08,TATACHEM,0.72,31-07-2026
Chemicals,3.08,UPL,1.91,31-07-2026
Information Technology,0.55,CYIENT,0.55,31-07-2026
Services,3.5,GESHIP,1.09,31-07-2026
Services,3.5,REDINGTON,2.41,31-07-2026
Construction Materials,5.03,GRASIM,5.03,31-07-2026
Metals & Mining,14.87,HINDALCO,5.06,31-07-2026
Metals & Mining,14.87,NATIONALUM,1.59,31-07-2026
Metals & Mining,14.87,NMDC,1.97,31-07-2026
Metals & Mining,14.87,SAIL,1.51,31-07-2026
Metals & Mining,14.87,VEDL,4.74,31-07-2026
Construction,1.46,IRB,0.87,31-07-2026
Construction,1.46,NCC,0.59,31-07-2026
Automobile and Auto Components,4.93,TMPV,4.93,31-07-2026
Media Entertainment & Publication,1.01,ZEEL,1.01,31-07-2026
