sector,sector_weight,symbol,weight,as_of_date
Capital Goods,13.95,ABB,0.92,31-07-2026
Capital Goods,13.95,ASHOKLEY,1.15,31-07-2026
Capital Goods,13.95,BHEL,1.43,31-07-2026
Capital Goods,13.95,CGPOWER,1.43,31-07-2026
Capital Goods,13.95,CUMMINSIND,1.8,31-07-2026
Capital Goods,13.95,ENRIN,0.69,31-07-2026
Capital Goods,13.95,HAL,2.13,31-07-2026
Capital Goods,13.95,MAZDOCK,0.44,31-07-2026
Capital Goods,13.95,SIEMENS,0.8,31-07-2026
Capital Goods,13.95,SUPREMEIND,0.54,31-07-2026
Capital Goods,13.95,THERMAX,0.4,31-07-2026
Capital Goods,13.95,TMCV,2.2,31-07-2026
Healthcare,9.34,ABBOTINDIA,0.35,31-07-2026
Healthcare,9.34,ALKEM,0.81,31-07-2026
Healthcare,9.34,AUROPHARMA,1.06,31-07-2026
Healthcare,9.34,BIOCON,0.73,31-07-2026
Healthcare,9.34,DIVISLAB,2.47,31-07-2026
Healthcare,9.34,LUPIN,1.42,31-07-2026
Healthcare,9.34,TORNTPHARM,1.82,31-07-2026
Healthcare,9.34,ZYDUSLIFE,0.68,31-07-2026
Financial Services,22.23,ABCAPITAL,0.8,31-07-2026
Financial Services,22.23,AUBANK,1.43,31-07-2026
Financial Services,22.23,BAJAJHLDNG,1.19,31-07-2026
Financial Services,22.23,BANKBARODA,1.09,31-07-2026
Financial Services,22.23,CANBK,1.02,31-07-2026
Financial Services,22.23,CHOLAFIN,1.93,31-07-2026
Financial Services,22.23,FEDERALBNK,2.14,31-07-2026
Financial Services,22.23,HDFCAMC,1.29,31-07-2026
Financial Services,22.23,ICICIGI,0.95,31-07-2026
Financial Services,22.23,ICICIPRULI,0.49,31-07-2026
Financial Services,22.23,IRFC,0.43,31-07-2026
Financial Services,22.23,LICHSGFIN,0.38,31-07-2026
Financial Services,22.23,LICI,0.46,31-07-2026
Financial Services,22.23,M&MFIN,0.62,31-07-2026
Financial Services,22.23,MFSL,0.96,31-07-2026
Financial Services,22.23,MUTHOOTFIN,0.81,31-07-2026
Financial Services,22.23,PFC,1.49,31-07-2026
Financial Services,22.23,PNB,0.94,31-07-2026
Financial Services,22.23,RECLTD,1.13,31-07-2026
Financial Services,22.23,SBICARD,0.47,31-07-2026
Financial Services,22.23,TATACAP,0.44,31-07-2026
Financial Services,22.23,UNIONBANK,0.8,31-07-2026
Financial Services,22.23,YESBANK,0.97,31-07-2026
Construction Materials,1.69,ACC,0.2,31-07-2026
Construction Materials,1.69,AMBUJACEM,0.65,31-07-2026
Construction Materials,1.69,SHREECEM,0.84,31-07-2026
Power,8.27,ADANIENSOL,1.31,31-07-2026
Power,8.27,ADANIGREEN,1.12,31-07-2026
Power,8.27,ADANIPOWER,2.12,31-07-2026
Power,8.27,JSWENERGY,0.82,31-07-2026
Power,8.27,NHPC,0.72,31-07-2026
Power,8.27,TATAPOWER,1.53,31-07-2026
Power,8.27,TORNTPOWER,0.65,31-07-2026
Oil Gas & Consumable Fuels,5.86,ATGL,0.44,31-07-2026
Oil Gas & Consumable Fuels,5.86,BPCL,1.57,31-07-2026
Oil Gas & Consumable Fuels,5.86,GAIL,1.18,31-07-2026
Oil Gas & Consumable Fuels,5.86,HINDPETRO,0.9,31-07-2026
Oil Gas & Consumable Fuels,5.86,IOC,1.27,31-07-2026
Oil Gas & Consumable Fuels,5.86,PETRONET,0.51,31-07-2026
Consumer Durables,1.86,BERGEPAINT,0.36,31-07-2026
Consumer Durables,1.86,HAVELLS,0.77,31-07-2026
Consumer Durables,1.86,VOLTAS,0.73,31-07-2026
Automobile and Auto Components,7.74,BHARATFORG,1.42,31-07-2026
Automobile and Auto Components,7.74,BOSCHLTD,0.86,31-07-2026
Automobile and Auto Components,7.74,HYUNDAI,0.75,31-07-2026
Automobile and Auto Components,7.74,MOTHERSON,1.61,31-07-2026
Automobile and Auto Components,7.74,MRF,0.65,31-07-2026
Automobile and Auto Components,7.74,TVSMOTOR,2.45,31-07-2026
Fast Moving Consumer Goods,7.75,BRITANNIA,1.54,31-07-2026
Fast Moving Consumer Goods,7.75,COLPAL,0.66,31-07-2026
Fast Moving Consumer Goods,7.75,DABUR,0.6,31-07-2026
Fast Moving Consumer Goods,7.75,GODREJCP,1.04,31-07-2026
Fast Moving Consumer Goods,7.75,MARICO,1.11,31-07-2026
Fast Moving Consumer Goods,7.75,UBL,0.25,31-07-2026
Fast Moving Consumer Goods,7.75,UNITDSPR,1.08,31-07-2026
Fast Moving Consumer Goods,7.75,VBL,1.46,31-07-2026
Services,0.44,CONCOR,0.44,31-07-2026
Realty,2.54,DLF,1.02,31-07-2026
Realty,2.54,GODREJPROP,0.69,31-07-2026
Realty,2.54,LODHA,0.83,31-07-2026
Consumer Services,7.08,DMART,1.53,31-07-2026
Consumer Services,7.08,INDHOTEL,1.57,31-07-2026
Consumer Services,7.08,IRCTC,0.36,31-07-2026
Consumer Services,7.08,JUBLFOOD,0.41,31-07-2026
Consumer Services,7.08,NAUKRI,1.13,31-07-2026
Consumer Services,7.08,NYKAA,1.1,31-07-2026
Consumer Services,7.08,SWIGGY,0.98,31-07-2026
Metals & Mining,3.29,HINDZINC,0.63,31-07-2026
Metals & Mining,3.29,JINDALSTEL,0.99,31-07-2026
Metals & Mining,3.29,SAIL,0.59,31-07-2026
Metals & Mining,3.29,VEDL,1.08,31-07-2026
Telecommunication,1.22,INDUSTOWER,1.22,31-07-2026
Information Technology,2.37,LTM,0.98,31-07-2026
Information Technology,2.37,MPHASIS,0.75,31-07-2026
Information Technology,2.37,OFSS,0.64,31-07-2026
Textiles,0.62,PAGEIND,0.62,31-07-2026
Chemicals,3.75,PIDILITIND,1.21,31-07-2026
Chemicals,3.75,PIIND,0.54,31-07-2026
Chemicals,3.75,SOLARINDS,1.08,31-07-2026
Chemicals,3.75,SRF,0.92,31-07-2026
