sector,sector_weight,symbol,weight,as_of_date
Financial Services,28.84,360ONE,0.86,31-07-2026
Financial Services,28.84,ABCAPITAL,0.97,31-07-2026
Financial Services,28.84,AUBANK,1.73,31-07-2026
Financial Services,28.84,BANKINDIA,0.49,31-07-2026
Financial Services,28.84,BSE,4.35,31-07-2026
Financial Services,28.84,FEDERALBNK,2.58,31-07-2026
Financial Services,28.84,GROWW,0.44,31-07-2026
Financial Services,28.84,HUDCO,0.29,31-07-2026
Financial Services,28.84,ICICIAMC,0.44,31-07-2026
Financial Services,28.84,ICICIGI,1.15,31-07-2026
Financial Services,28.84,IDFCFIRSTB,1.64,31-07-2026
Financial Services,28.84,INDIANB,0.86,31-07-2026
Financial Services,28.84,INDUSINDBK,1.95,31-07-2026
Financial Services,28.84,IREDA,0.28,31-07-2026
Financial Services,28.84,LICHSGFIN,0.46,31-07-2026
Financial Services,28.84,LTF,0.78,31-07-2026
Financial Services,28.84,M&MFIN,0.75,31-07-2026
Financial Services,28.84,MCX,2.01,31-07-2026
Financial Services,28.84,MFSL,1.16,31-07-2026
Financial Services,28.84,MOTILALOFS,0.39,31-07-2026
Financial Services,28.84,PAYTM,1.65,31-07-2026
Financial Services,28.84,POLICYBZR,1.62,31-07-2026
Financial Services,28.84,SBICARD,0.57,31-07-2026
Financial Services,28.84,TATAINVEST,0.26,31-07-2026
Financial Services,28.84,YESBANK,1.17,31-07-2026
Healthcare,10.16,ALKEM,0.98,31-07-2026
Healthcare,10.16,AUROPHARMA,1.28,31-07-2026
Healthcare,10.16,BIOCON,0.89,31-07-2026
Healthcare,10.16,FORTIS,1.44,31-07-2026
Healthcare,10.16,GLENMARK,0.98,31-07-2026
Healthcare,10.16,LAURUSLABS,2.06,31-07-2026
Healthcare,10.16,LUPIN,1.71,31-07-2026
Healthcare,10.16,MANKIND,0.82,31-07-2026
Capital Goods,13.84,APLAPOLLO,0.97,31-07-2026
Capital Goods,13.84,ASHOKLEY,1.39,31-07-2026
Capital Goods,13.84,ASTRAL,0.52,31-07-2026
Capital Goods,13.84,BDL,0.34,31-07-2026
Capital Goods,13.84,BHEL,1.73,31-07-2026
Capital Goods,13.84,COCHINSHIP,0.35,31-07-2026
Capital Goods,13.84,GVT&D,1.56,31-07-2026
Capital Goods,13.84,KEI,0.9,31-07-2026
Capital Goods,13.84,POLYCAB,1.42,31-07-2026
Capital Goods,13.84,POWERINDIA,1.2,31-07-2026
Capital Goods,13.84,PREMIERENE,0.35,31-07-2026
Capital Goods,13.84,SUPREMEIND,0.65,31-07-2026
Capital Goods,13.84,SUZLON,1.71,31-07-2026
Capital Goods,13.84,WAAREEENER,0.75,31-07-2026
Oil Gas & Consumable Fuels,2.35,ATGL,0.53,31-07-2026
Oil Gas & Consumable Fuels,2.35,HINDPETRO,1.09,31-07-2026
Oil Gas & Consumable Fuels,2.35,OIL,0.73,31-07-2026
Automobile and Auto Components,6.0,BHARATFORG,1.71,31-07-2026
Automobile and Auto Components,6.0,EXIDEIND,0.6,31-07-2026
Automobile and Auto Components,6.0,HEROMOTOCO,2.04,31-07-2026
Automobile and Auto Components,6.0,MRF,0.79,31-07-2026
Automobile and Auto Components,6.0,TIINDIA,0.86,31-07-2026
Consumer Durables,5.28,BLUESTARCO,0.64,31-07-2026
Consumer Durables,5.28,DIXON,1.7,31-07-2026
Consumer Durables,5.28,HAVELLS,0.93,31-07-2026
Consumer Durables,5.28,KALYANKJIL,0.69,31-07-2026
Consumer Durables,5.28,LGEINDIA,0.44,31-07-2026
Consumer Durables,5.28,VOLTAS,0.88,31-07-2026
Information Technology,5.85,COFORGE,1.75,31-07-2026
Information Technology,5.85,KPITTECH,0.29,31-07-2026
Information Technology,5.85,MPHASIS,0.91,31-07-2026
Information Technology,5.85,OFSS,0.78,31-07-2026
Information Technology,5.85,PERSISTENT,1.76,31-07-2026
Information Technology,5.85,TATAELXSI,0.37,31-07-2026
Fast Moving Consumer Goods,4.48,COLPAL,0.8,31-07-2026
Fast Moving Consumer Goods,4.48,DABUR,0.73,31-07-2026
Fast Moving Consumer Goods,4.48,GODFRYPHLP,0.25,31-07-2026
Fast Moving Consumer Goods,4.48,MARICO,1.35,31-07-2026
Fast Moving Consumer Goods,4.48,PATANJALI,0.36,31-07-2026
Fast Moving Consumer Goods,4.48,RADICO,0.99,31-07-2026
Services,1.62,CONCOR,0.53,31-07-2026
Services,1.62,GMRAIRPORT,1.09,31-07-2026
Chemicals,3.48,COROMANDEL,0.72,31-07-2026
Chemicals,3.48,PIIND,0.65,31-07-2026
Chemicals,3.48,SRF,1.11,31-07-2026
Chemicals,3.48,UPL,0.99,31-07-2026
Realty,3.29,GODREJPROP,0.83,31-07-2026
Realty,3.29,OBEROIRLTY,0.63,31-07-2026
Realty,3.29,PHOENIXLTD,1.03,31-07-2026
Realty,3.29,PRESTIGE,0.8,31-07-2026
Telecommunication,3.12,IDEA,1.05,31-07-2026
Telecommunication,3.12,INDUSTOWER,1.47,31-07-2026
Telecommunication,3.12,TATACOMM,0.6,31-07-2026
Consumer Services,6.24,IRCTC,0.43,31-07-2026
Consumer Services,6.24,JUBLFOOD,0.5,31-07-2026
Consumer Services,6.24,LENSKART,0.55,31-07-2026
Consumer Services,6.24,NAUKRI,1.37,31-07-2026
Consumer Services,6.24,NYKAA,1.33,31-07-2026
Consumer Services,6.24,SWIGGY,1.18,31-07-2026
Consumer Services,6.24,VMM,0.87,31-07-2026
Power,1.86,JSWENERGY,0.99,31-07-2026
Power,1.86,NHPC,0.87,31-07-2026
Metals & Mining,2.49,NATIONALUM,0.92,31-07-2026
Metals & Mining,2.49,NMDC,0.86,31-07-2026
Metals & Mining,2.49,SAIL,0.71,31-07-2026
Textiles,0.74,PAGEIND,0.74,31-07-2026
Construction,0.37,RVNL,0.37,31-07-2026
