sector,sector_weight,symbol,weight,as_of_date
Financial Services,32.39,360ONE,0.17,31-07-2026
Financial Services,32.39,ABCAPITAL,0.19,31-07-2026
Financial Services,32.39,AUBANK,0.35,31-07-2026
Financial Services,32.39,AXISBANK,2.06,31-07-2026
Financial Services,32.39,BAJAJFINSV,0.69,31-07-2026
Financial Services,32.39,BAJAJHLDNG,0.29,31-07-2026
Financial Services,32.39,BAJFINANCE,1.79,31-07-2026
Financial Services,32.39,BANKBARODA,0.26,31-07-2026
Financial Services,32.39,BANKINDIA,0.1,31-07-2026
Financial Services,32.39,BSE,0.87,31-07-2026
Financial Services,32.39,CANBK,0.25,31-07-2026
Financial Services,32.39,CHOLAFIN,0.47,31-07-2026
Financial Services,32.39,FEDERALBNK,0.52,31-07-2026
Financial Services,32.39,GROWW,0.09,31-07-2026
Financial Services,32.39,HDFCAMC,0.31,31-07-2026
Financial Services,32.39,HDFCBANK,6.69,31-07-2026
Financial Services,32.39,HDFCLIFE,0.34,31-07-2026
Financial Services,32.39,HUDCO,0.06,31-07-2026
Financial Services,32.39,ICICIAMC,0.09,31-07-2026
Financial Services,32.39,ICICIBANK,6.01,31-07-2026
Financial Services,32.39,ICICIGI,0.23,31-07-2026
Financial Services,32.39,IDFCFIRSTB,0.33,31-07-2026
Financial Services,32.39,INDIANB,0.17,31-07-2026
Financial Services,32.39,INDUSINDBK,0.39,31-07-2026
Financial Services,32.39,IREDA,0.06,31-07-2026
Financial Services,32.39,IRFC,0.1,31-07-2026
Financial Services,32.39,JIOFIN,0.49,31-07-2026
Financial Services,32.39,KOTAKBANK,1.68,31-07-2026
Financial Services,32.39,LICHSGFIN,0.09,31-07-2026
Financial Services,32.39,LTF,0.16,31-07-2026
Financial Services,32.39,M&MFIN,0.15,31-07-2026
Financial Services,32.39,MCX,0.4,31-07-2026
Financial Services,32.39,MFSL,0.23,31-07-2026
Financial Services,32.39,MOTILALOFS,0.08,31-07-2026
Financial Services,32.39,MUTHOOTFIN,0.2,31-07-2026
Financial Services,32.39,PAYTM,0.33,31-07-2026
Financial Services,32.39,PFC,0.36,31-07-2026
Financial Services,32.39,PNB,0.23,31-07-2026
Financial Services,32.39,POLICYBZR,0.32,31-07-2026
Financial Services,32.39,RECLTD,0.27,31-07-2026
Financial Services,32.39,SBICARD,0.11,31-07-2026
Financial Services,32.39,SBILIFE,0.49,31-07-2026
Financial Services,32.39,SBIN,2.48,31-07-2026
Financial Services,32.39,SHRIRAMFIN,0.86,31-07-2026
Financial Services,32.39,TATACAP,0.11,31-07-2026
Financial Services,32.39,TATAINVEST,0.05,31-07-2026
Financial Services,32.39,UNIONBANK,0.19,31-07-2026
Financial Services,32.39,YESBANK,0.23,31-07-2026
Capital Goods,6.1,ABB,0.22,31-07-2026
Capital Goods,6.1,APLAPOLLO,0.19,31-07-2026
Capital Goods,6.1,ASHOKLEY,0.28,31-07-2026
Capital Goods,6.1,ASTRAL,0.1,31-07-2026
Capital Goods,6.1,BDL,0.07,31-07-2026
Capital Goods,6.1,BEL,0.81,31-07-2026
Capital Goods,6.1,BHEL,0.35,31-07-2026
Capital Goods,6.1,CGPOWER,0.35,31-07-2026
Capital Goods,6.1,COCHINSHIP,0.07,31-07-2026
Capital Goods,6.1,CUMMINSIND,0.44,31-07-2026
Capital Goods,6.1,ENRIN,0.17,31-07-2026
Capital Goods,6.1,GVT&D,0.31,31-07-2026
Capital Goods,6.1,HAL,0.51,31-07-2026
Capital Goods,6.1,KEI,0.18,31-07-2026
Capital Goods,6.1,MAZDOCK,0.11,31-07-2026
Capital Goods,6.1,POLYCAB,0.28,31-07-2026
Capital Goods,6.1,POWERINDIA,0.24,31-07-2026
Capital Goods,6.1,PREMIERENE,0.07,31-07-2026
Capital Goods,6.1,SIEMENS,0.19,31-07-2026
Capital Goods,6.1,SUPREMEIND,0.13,31-07-2026
Capital Goods,6.1,SUZLON,0.34,31-07-2026
Capital Goods,6.1,TMCV,0.53,31-07-2026
Capital Goods,6.1,WAAREEENER,0.15,31-07-2026
Power,3.56,ADANIENSOL,0.32,31-07-2026
Power,3.56,ADANIGREEN,0.27,31-07-2026
Power,3.56,ADANIPOWER,0.51,31-07-2026
Power,3.56,JSWENERGY,0.2,31-07-2026
Power,3.56,NHPC,0.17,31-07-2026
Power,3.56,NTPC,0.96,31-07-2026
Power,3.56,POWERGRID,0.75,31-07-2026
Power,3.56,TATAPOWER,0.37,31-07-2026
Metals & Mining,4.09,ADANIENT,0.51,31-07-2026
Metals & Mining,4.09,HINDALCO,0.82,31-07-2026
Metals & Mining,4.09,HINDZINC,0.15,31-07-2026
Metals & Mining,4.09,JINDALSTEL,0.24,31-07-2026
Metals & Mining,4.09,JSWSTEEL,0.7,31-07-2026
Metals & Mining,4.09,NATIONALUM,0.18,31-07-2026
Metals & Mining,4.09,NMDC,0.17,31-07-2026
