sector,sector_weight,symbol,weight,as_of_date
Diversified,0.17,3MINDIA,0.17,31-07-2026
Consumer Services,4.3,ABFRL,0.06,31-07-2026
Consumer Services,4.3,ABLBL,0.09,31-07-2026
Consumer Services,4.3,DMART,1.07,31-07-2026
Consumer Services,4.3,FIRSTCRY,0.08,31-07-2026
Consumer Services,4.3,SWIGGY,0.69,31-07-2026
Consumer Services,4.3,TBOTEK,0.09,31-07-2026
Consumer Services,4.3,TRENT,1.7,31-07-2026
Consumer Services,4.3,VMM,0.51,31-07-2026
Construction Materials,3.29,ACC,0.14,31-07-2026
Construction Materials,3.29,AMBUJACEM,0.46,31-07-2026
Construction Materials,3.29,DALBHARAT,0.24,31-07-2026
Construction Materials,3.29,NUVOCO,0.06,31-07-2026
Construction Materials,3.29,ULTRACEMCO,2.4,31-07-2026
Capital Goods,14.03,ACE,0.07,31-07-2026
Capital Goods,14.03,APARINDS,0.41,31-07-2026
Capital Goods,14.03,APLAPOLLO,0.56,31-07-2026
Capital Goods,14.03,ASTRAL,0.3,31-07-2026
Capital Goods,14.03,BHEL,1.01,31-07-2026
Capital Goods,14.03,CARBORUNIV,0.21,31-07-2026
Capital Goods,14.03,CGPOWER,1.01,31-07-2026
Capital Goods,14.03,CPPLUS,0.16,31-07-2026
Capital Goods,14.03,CUMMINSIND,1.27,31-07-2026
Capital Goods,14.03,ELGIEQUIP,0.21,31-07-2026
Capital Goods,14.03,ENRIN,0.49,31-07-2026
Capital Goods,14.03,FINCABLES,0.13,31-07-2026
Capital Goods,14.03,GALLANTT,0.03,31-07-2026
Capital Goods,14.03,GPIL,0.1,31-07-2026
Capital Goods,14.03,GVT&D,0.91,31-07-2026
Capital Goods,14.03,HEG,0.09,31-07-2026
Capital Goods,14.03,INOXWIND,0.13,31-07-2026
Capital Goods,14.03,JINDALSAW,0.1,31-07-2026
Capital Goods,14.03,JWL,0.06,31-07-2026
Capital Goods,14.03,JYOTICNC,0.12,31-07-2026
Capital Goods,14.03,KEI,0.52,31-07-2026
Capital Goods,14.03,POLYCAB,0.83,31-07-2026
Capital Goods,14.03,POWERINDIA,0.7,31-07-2026
Capital Goods,14.03,RHIM,0.04,31-07-2026
Capital Goods,14.03,RRKABEL,0.15,31-07-2026
Capital Goods,14.03,SHYAMMETL,0.12,31-07-2026
Capital Goods,14.03,SUPREMEIND,0.38,31-07-2026
Capital Goods,14.03,SUZLON,0.99,31-07-2026
Capital Goods,14.03,SYRMA,0.18,31-07-2026
Capital Goods,14.03,TARIL,0.05,31-07-2026
Capital Goods,14.03,TEGA,0.04,31-07-2026
Capital Goods,14.03,THERMAX,0.28,31-07-2026
Capital Goods,14.03,TIMKEN,0.19,31-07-2026
Capital Goods,14.03,TITAGARH,0.11,31-07-2026
Capital Goods,14.03,TMCV,1.55,31-07-2026
Capital Goods,14.03,USHAMART,0.15,31-07-2026
Capital Goods,14.03,WELCORP,0.37,31-07-2026
Healthcare,16.16,ACUTAAS,0.27,31-07-2026
Healthcare,16.16,AJANTPHARM,0.25,31-07-2026
Healthcare,16.16,ALKEM,0.57,31-07-2026
Healthcare,16.16,ASTERDM,0.35,31-07-2026
Healthcare,16.16,AUROPHARMA,0.74,31-07-2026
Healthcare,16.16,BLUEJET,0.05,31-07-2026
Healthcare,16.16,CIPLA,1.41,31-07-2026
Healthcare,16.16,COHANCE,0.12,31-07-2026
Healthcare,16.16,CONCORDBIO,0.08,31-07-2026
Healthcare,16.16,DRREDDY,1.19,31-07-2026
Healthcare,16.16,EMCURE,0.11,31-07-2026
Healthcare,16.16,FORTIS,0.84,31-07-2026
Healthcare,16.16,GLENMARK,0.57,31-07-2026
Healthcare,16.16,GRANULES,0.2,31-07-2026
Healthcare,16.16,IPCALAB,0.41,31-07-2026
Healthcare,16.16,JUBLPHARMA,0.13,31-07-2026
Healthcare,16.16,LAURUSLABS,1.2,31-07-2026
Healthcare,16.16,LUPIN,1.0,31-07-2026
Healthcare,16.16,MAXHEALTH,1.39,31-07-2026
Healthcare,16.16,MEDANTA,0.2,31-07-2026
Healthcare,16.16,NEULANDLAB,0.28,31-07-2026
Healthcare,16.16,SAILIFE,0.31,31-07-2026
Healthcare,16.16,SUNPHARMA,3.58,31-07-2026
Healthcare,16.16,SYNGENE,0.12,31-07-2026
Healthcare,16.16,WOCKPHARMA,0.28,31-07-2026
Healthcare,16.16,ZYDUSLIFE,0.48,31-07-2026
Construction,1.04,AFCONS,0.07,31-07-2026
Construction,1.04,CEMPRO,0.13,31-07-2026
Construction,1.04,KEC,0.1,31-07-2026
Construction,1.04,KPIL,0.25,31-07-2026
Construction,1.04,NBCC,0.17,31-07-2026
Construction,1.04,NCC,0.1,31-07-2026
Construction,1.04,RVNL,0.22,31-07-2026
Consumer Durables,5.95,AMBER,0.28,31-07-2026
Consumer Durables,5.95,ASIANPAINT,2.11,31-07-2026
Consumer Durables,5.95,BATAINDIA,0.08,31-07-2026
Consumer Durables,5.95,BERGEPAINT,0.25,31-07-2026
Consumer Durables,5.95,BLUESTARCO,0.37,31-07-2026
Consumer Durables,5.95,CROMPTON,0.28,31-07-2026
Consumer Durables,5.95,DIXON,0.99,31-07-2026
Consumer Durables,5.95,HAVELLS,0.54,31-07-2026
Consumer Durables,5.95,JSWDULUX,0.09,31-07-2026
Consumer Durables,5.95,KAJARIACER,0.17,31-07-2026
Consumer Durables,5.95,PGEL,0.17,31-07-2026
Consumer Durables,5.95,VOLTAS,0.52,31-07-2026
Consumer Durables,5.95,WHIRLPOOL,0.1,31-07-2026
Realty,0.85,ANANTRAJ,0.16,31-07-2026
Realty,0.85,LODHA,0.59,31-07-2026
Realty,0.85,SOBHA,0.1,31-07-2026
Automobile and Auto Components,7.77,APOLLOTYRE,0.24,31-07-2026
Automobile and Auto Components,7.77,ARE&M,0.19,31-07-2026
Automobile and Auto Components,7.77,BALKRISIND,0.34,31-07-2026
Automobile and Auto Components,7.77,CEATLTD,0.12,31-07-2026
Automobile and Auto Components,7.77,CIEINDIA,0.09,31-07-2026
Automobile and Auto Components,7.77,ENDURANCE,0.17,31-07-2026
Automobile and Auto Components,7.77,EXIDEIND,0.35,31-07-2026
Automobile and Auto Components,7.77,FORCEMOT,0.15,31-07-2026
Automobile and Auto Components,7.77,GABRIEL,0.13,31-07-2026
Automobile and Auto Components,7.77,HEROMOTOCO,1.19,31-07-2026
Automobile and Auto Components,7.77,HYUNDAI,0.53,31-07-2026
Automobile and Auto Components,7.77,MOTHERSON,1.13,31-07-2026
Automobile and Auto Components,7.77,MRF,0.46,31-07-2026
Automobile and Auto Components,7.77,MSUMI,0.18,31-07-2026
Automobile and Auto Components,7.77,OLECTRA,0.09,31-07-2026
Automobile and Auto Components,7.77,SCHAEFFLER,0.28,31-07-2026
Automobile and Auto Components,7.77,TENNIND,0.08,31-07-2026
Automobile and Auto Components,7.77,TIINDIA,0.5,31-07-2026
Automobile and Auto Components,7.77,TMPV,1.21,31-07-2026
Automobile and Auto Components,7.77,UNOMINDA,0.37,31-07-2026
Chemicals,3.49,ATUL,0.18,31-07-2026
Chemicals,3.49,BAYERCROP,0.09,31-07-2026
Chemicals,3.49,CHAMBLFERT,0.11,31-07-2026
Chemicals,3.49,COROMANDEL,0.42,31-07-2026
Chemicals,3.49,DEEPAKNTR,0.19,31-07-2026
Chemicals,3.49,FLUOROCHEM,0.31,31-07-2026
Chemicals,3.49,JUBLINGREA,0.1,31-07-2026
Chemicals,3.49,LINDEINDIA,0.24,31-07-2026
Chemicals,3.49,PIDILITIND,0.85,31-07-2026
Chemicals,3.49,SPLPETRO,0.08,31-07-2026
Chemicals,3.49,SRF,0.65,31-07-2026
Chemicals,3.49,SWANCORP,0.07,31-07-2026
Chemicals,3.49,TATACHEM,0.18,31-07-2026
Fast Moving Consumer Goods,10.1,BBTC,0.04,31-07-2026
Fast Moving Consumer Goods,10.1,BIKAJI,0.07,31-07-2026
Fast Moving Consumer Goods,10.1,BRITANNIA,1.09,31-07-2026
Fast Moving Consumer Goods,10.1,COLPAL,0.47,31-07-2026
Fast Moving Consumer Goods,10.1,DOMS,0.07,31-07-2026
Fast Moving Consumer Goods,10.1,EMAMILTD,0.13,31-07-2026
Fast Moving Consumer Goods,10.1,GILLETTE,0.11,31-07-2026
Fast Moving Consumer Goods,10.1,GODREJCP,0.73,31-07-2026
Fast Moving Consumer Goods,10.1,HINDUNILVR,3.17,31-07-2026
Fast Moving Consumer Goods,10.1,LTFOODS,0.1,31-07-2026
Fast Moving Consumer Goods,10.1,MARICO,0.78,31-07-2026
Fast Moving Consumer Goods,10.1,NESTLEIND,1.84,31-07-2026
Fast Moving Consumer Goods,10.1,PATANJALI,0.21,31-07-2026
