sector,sector_weight,symbol,weight,as_of_date
Automobile and Auto Components,63.28,M&M,63.28,31-07-2026
Financial Services,8.03,M&MFIN,8.03,31-07-2026
Capital Goods,1.94,MAHEPC,0.04,31-07-2026
Capital Goods,1.94,SMLMAH,1.23,31-07-2026
Capital Goods,1.94,SWARAJENG,0.66,31-07-2026
Realty,1.25,MAHLIFE,1.25,31-07-2026
Services,0.61,MAHLOG,0.61,31-07-2026
Consumer Services,0.66,MHRIL,0.66,31-07-2026
Information Technology,24.23,TECHM,24.23,31-07-2026
