sector,sector_weight,symbol,weight,as_of_date
Financial Services,33.4,BANKBARODA,3.06,31-07-2026
Financial Services,33.4,BANKINDIA,1.3,31-07-2026
Financial Services,33.4,CANBK,2.78,31-07-2026
Financial Services,33.4,FEDERALBNK,2.6,31-07-2026
Financial Services,33.4,INDIANB,1.43,31-07-2026
Financial Services,33.4,INDUSINDBK,2.91,31-07-2026
Financial Services,33.4,LICHSGFIN,1.14,31-07-2026
Financial Services,33.4,PFC,4.88,31-07-2026
Financial Services,33.4,PNB,2.62,31-07-2026
Financial Services,33.4,RECLTD,3.58,31-07-2026
Financial Services,33.4,SBIN,5.04,31-07-2026
Financial Services,33.4,UNIONBANK,2.06,31-07-2026
Oil Gas & Consumable Fuels,27.09,BPCL,5.14,31-07-2026
Oil Gas & Consumable Fuels,27.09,COALINDIA,4.76,31-07-2026
Oil Gas & Consumable Fuels,27.09,GAIL,2.99,31-07-2026
Oil Gas & Consumable Fuels,27.09,HINDPETRO,3.32,31-07-2026
Oil Gas & Consumable Fuels,27.09,IOC,4.57,31-07-2026
Oil Gas & Consumable Fuels,27.09,OIL,1.18,31-07-2026
Oil Gas & Consumable Fuels,27.09,ONGC,5.13,31-07-2026
Construction Materials,3.97,GRASIM,3.97,31-07-2026
Metals & Mining,15.09,HINDALCO,4.68,31-07-2026
Metals & Mining,15.09,NMDC,1.17,31-07-2026
Metals & Mining,15.09,SAIL,0.87,31-07-2026
Metals & Mining,15.09,TATASTEEL,4.38,31-07-2026
Metals & Mining,15.09,VEDL,3.99,31-07-2026
Fast Moving Consumer Goods,4.91,ITC,4.91,31-07-2026
Power,9.49,NTPC,4.94,31-07-2026
Power,9.49,POWERGRID,4.56,31-07-2026
Automobile and Auto Components,4.93,TMPV,4.93,31-07-2026
Chemicals,1.11,UPL,1.11,31-07-2026
